Year,Make,Model,Color,Trans,4x4,Top,Odometer,Price
2011,CHEVROLET,CRU 1LT,RED,A,4X2,HT,128561,3400.0
2012,CHEVROLET,CRU 2LT,RED,O,4X2,SR,81370,5100.0
2011,CHEVROLET,CRU LTZ,RED,A,4X2,SR,135551,2100.0
2013,CHEVROLET,CRU 1LT,WHITE,A,4X2,HT,84137,4300.0
2015,CHEVROLET,CRUZE 1LT,BLACK,A,4X2,HT,50142,7800.0
2015,CHEVROLET,CRUZE 1LT,GREEN,A,4X2,HT,94534,3600.0
2018,CHEVROLET,EQUIN LS,BLACK,A,AWD,HT,56247,15000.0
2015,CHEVROLET,EQUIN LT,GREY,A,AWD,SR,95278,11600.0
2010,CHEVROLET,EQUIN 1LT,SILVER,A,AWD,HT,122982,1400.0
2011,CHEVROLET,EQUIN 1LT,RED,A,AWD,HT,105510,2200.0
2017,CHEVROLET,EQUIN PRMR,BLUE,A,AWD,HT,94639,13700.0
2007,CHEVROLET,EQUIN LT,SILVER,A,4X2,SR,165975,2400.0
2014,CHEVROLET,EQUIN LS,BLUE,A,4X2,HT,39355,11500.0
2017,CHEVROLET,EQUIN LS,GREY,A,4X2,HT,59387,12000.0
2017,CHEVROLET,EQUIN LS,WHITE,A,4X2,HT,47792,13500.0
2018,CHEVROLET,EQUIN LS,WHITE,A,4X2,HT,81309,12000.0
2018,CHEVROLET,EQUIN LS,BLACK,A,4X2,HT,105844,10500.0
2012,CHEVROLET,G1500 CARGO,WHITE,O,AWD,HT,147943,8600.0
2010,CHEVROLET,G1500 CARGO,WHITE,O,4X2,HT,179409,6000.0
2012,CHEVROLET,G1500 CARGO,WHITE,O,4X2,HT,205201,5100.0
2017,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,121812,13000.0
2017,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,118102,14900.0
2017,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,96106,16200.0
2012,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,102392,9200.0
2012,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,234854,4100.0
2012,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,999999,900.0
2012,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,115863,3900.0
2015,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,114842,11100.0
2003,CHEVROLET,IMP LS,MAROON,A,4X2,SR,84831,1300.0
2017,CHEVROLET,IMP LT,BLACK,A,4X2,HT,39126,15900.0
2014,CHEVROLET,IMP LTZ,BLACK,A,4X2,PN,134627,8300.0
2019,CHEVROLET,IMP LT,GRAY,A,4X2,HT,37291,14600.0
2013,CHEVROLET,MAL ECO HY,GREY,A,4X2,HT,118426,3800.0
2013,CHEVROLET,MAL LS,SILVER,A,4X2,HT,138559,3000.0
2015,CHEVROLET,MAL LS,GOLD,A,4X2,HT,110460,7100.0
2015,CHEVROLET,MAL LS,SILVER,A,4X2,HT,113760,5400.0
2016,CHEVROLET,MAL LS,WHITE,A,4X2,HT,118369,8400.0
2017,CHEVROLET,MAL LS,GREY,A,4X2,HT,116244,3900.0
2017,CHEVROLET,MAL LS,SILVER,A,4X2,HT,93066,10900.0
2017,CHEVROLET,MAL LS,SILVER,A,4X2,HT,127881,8800.0
2018,CHEVROLET,MAL LS,BLUE,A,4X2,HT,70812,11500.0
2013,CHEVROLET,MAL LT,WHITE,A,4X2,HT,152458,3800.0
2013,CHEVROLET,MAL LT,GREY,A,4X2,HT,145252,4300.0
2014,CHEVROLET,MAL LT,BLACK,A,4X2,HT,93423,7500.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,36147,13600.0
2016,CHEVROLET,MAL 1LT,GOLD,A,4X2,HT,50418,11800.0
2016,CHEVROLET,MAL 1LT,GREY,A,4X2,HT,56171,12000.0
2016,CHEVROLET,MAL LTD LT,GREY,A,4X2,SR,77977,6000.0
2012,CHEVROLET,MALIB LS 1FL,WHITE,A,4X2,HT,114025,2900.0
2011,CHEVROLET,MALIB LS 1LS,BLUE,A,4X2,HT,160440,1000.0
2000,CHEVROLET,PRIZM,SILVER,A,4X2,HT,134227,500.0
2012,CHEVROLET,SONIC LS,WHITE,A,4X2,HT,90951,2100.0
2014,CHEVROLET,SONIC LS,BLACK,A,4X2,HT,108143,800.0
2012,CHEVROLET,SONIC LT,BLACK,A,4X2,HT,170045,800.0
2017,CHEVROLET,SONIC LT,GREY,A,4X2,HT,72049,7100.0
2017,CHEVROLET,SONIC PRMR,GREY,A,4X2,HT,71197,9200.0
2016,CHEVROLET,TAHOE LT,GREY,O,4X4,HT,128211,22000.0
2005,CHEVROLET,TAHOE LT,WHITE,O,4X4,SR,136027,2900.0
2003,CHEVROLET,TRACKER LT,GREEN,A,4X4,HT,196809,500.0
2002,CHEVROLET,TRACKER,SILVER,A,4X4,HT,117513,800.0
2020,CHEVROLET,TRAV HGHCTRY,SILVER,A,AWD,MR,9362,42750.0
2014,CHEVROLET,TRAVERSE LT,GRAY,A,AWD,HT,69683,12100.0
2018,CHEVROLET,TRAV LT CLTH,WHITE,A,AWD,HT,32148,24800.0
2011,CHEVROLET,TRAVERSE 1LT,GOLD,A,AWD,SR,180042,1900.0
2012,CHEVROLET,TRAVERSE LTZ,WHITE,A,AWD,MR,215754,700.0
2016,CHEVROLET,TRAVERSE 1LT,BLACK,A,AWD,HT,115324,12300.0
2019,CHEVROLET,TRAV LT CLTH,BLACK,A,AWD,HT,88572,22500.0
2015,CHEVROLET,TRAVERSE LS,GREY,A,4X2,HT,118871,7100.0
2018,CHEVROLET,TRAV LT CLTH,BLACK,A,4X2,HT,41244,23100.0
2016,CHEVROLET,TRAX LT,WHITE,A,4X2,HT,65411,11000.0
2017,CHEVROLET,TRAX LT,WHITE,A,4X2,HT,55409,11700.0
2019,CHEVROLET,1500 LD LT,BLACK,A,4X4,HT,12337,30900.0
2012,CHEVROLET,1500 W/T,WHITE,O,4X2,HT,182189,6200.0
2014,CHEVROLET,1500 LT,GREY,A,4X4,HT,118610,20700.0
2015,CHEVROLET,1500 LT,RED,A,4X4,HT,83410,26300.0
2017,CHEVROLET,1500 LTZ,BLACK,A,4X4,SR,81203,35200.0
2017,CHEVROLET,1500 CUST,BLACK,A,4X4,HT,62677,28700.0
2017,CHEVROLET,1500 LT,BLACK,A,4X4,HT,54513,28800.0
2017,CHEVROLET,1500 LT,RED,A,4X4,HT,56145,31400.0
2017,CHEVROLET,1500 LT,SILVER,A,4X4,HT,29045,29000.0
2020,CHEVROLET,1500 LT,BLACK,A,4X4,HT,14172,39400.0
2014,CHEVROLET,1500 LT,GREY,A,4X4,HT,120228,13100.0
2007,CHEVROLET,SUB LT,WHITE,O,4X4,SR,157972,5400.0
2010,CHEVROLET,SUB LT,RED,O,4X4,SR,162480,9500.0
2017,CHEVROLET,2500 LT,BLACK,A,4X4,HT,37247,48100.0
2009,CHEVROLET,2500 LTZ,GREY,O,4X4,HT,113194,15400.0
2011,CHEVROLET,2500 W/T,WHITE,O,4X4,HT,160396,11000.0
2001,CHRYSLER,CONCORDE LX,GOLD,A,4X2,HT,86678,950.0
2018,CHRYSLER,PACIF LX,SILVER,A,4X2,HT,78875,15000.0
2019,CHRYSLER,PACIF TRG L,RED,A,4X2,HT,13215,25500.0
2017,CHRYSLER,PACIF TRG-L+,WHITE,A,4X2,HT,42604,21300.0
2004,CHRYSLER,PACIFICA,BLUE,A,AWD,SR,102067,600.0
2010,CHRYSLER,PT CRUIS,BLACK,A,4X2,HT,99034,1300.0
2002,CHRYSLER,SEBR LTD,BLUE,A,4X2,CV,68125,1600.0
2005,CHRYSLER,TOWN&C,GREEN,A,4X2,HT,173459,700.0
2014,CHRYSLER,TOWN&C TRG,BLACK,A,4X2,HT,81866,11100.0
2009,CHRYSLER,TOWN&C LTD,BLACK,A,4X2,SR,231404,850.0
2008,CHRYSLER,TOWN&C LX,SILVER,A,4X2,HT,153293,1600.0
2010,CHRYSLER,TOWN&C TRG,GOLD,A,4X2,SR,126728,2000.0
2011,CHRYSLER,TOWN&C TRG,WHITE,A,4X2,HT,157410,1800.0
2012,CHRYSLER,TOWN&C TRG,GREY,A,4X2,HT,150205,2400.0
2013,CHRYSLER,TOWN TRG-L,WHITE,A,4X2,HT,101684,4200.0
2015,CHRYSLER,200 S,WHITE,A,4X2,SR,50732,8900.0
2015,CHRYSLER,200 LTD,BLACK,A,4X2,HT,69428,9400.0
2015,CHRYSLER,200 LTD,GREY,A,4X2,HT,71836,7900.0
2016,CHRYSLER,200 LTD,RED,A,4X2,HT,122592,4400.0
2016,CHRYSLER,200 LTD,BLACK,A,4X2,HT,81403,9000.0
2015,CHRYSLER,200 S,SILVER,A,4X2,HT,46547,10300.0
2012,CHRYSLER,200 TRG,GREY,A,4X2,HT,86298,6300.0
2017,CHRYSLER,300 S,GREY,A,AWD,HT,17846,23100.0
2017,CHRYSLER,300 S,GREY,A,AWD,PN,32966,22100.0
2012,CHRYSLER,300,GOLD,A,4X2,HT,124082,6200.0
2014,CHRYSLER,300,BLACK,A,4X2,HT,70184,7200.0
2019,CHRYSLER,300 LTD,RED,A,4X2,PN,32932,19200.0
2012,DODGE,AVENG SE,GREY,A,4X2,HT,127946,3100.0
2013,DODGE,AVENG SXT,RED,A,4X2,SR,81989,5900.0
2017,DODGE,CHAL R/T,WHITE,A,4X2,SR,74133,22400.0
2017,DODGE,CHAL R/T,BLACK,A,4X2,SR,47216,24300.0
2017,DODGE,CHAL R/T,GREY,A,4X2,SR,36431,25100.0
2018,DODGE,CHAL R/T,RED,A,4X2,HT,12673,28200.0
2016,DODGE,CHAL SXT,BLACK,A,4X2,HT,53197,9200.0
2016,DODGE,CHAL R/T S/P,SILVER,6,4X2,HT,14216,31000.0
2006,DODGE,CHAR R/T,ORANGE,A,4X2,SR,88350,6400.0
2010,DODGE,CHAR RALLYE,RED,A,4X2,SR,132769,4500.0
2014,DODGE,CHAR SE,SILVER,A,4X2,HT,77248,8000.0
2020,DODGE,CHARGER 4X2,RED,A,4X2,HT,10093,37800.0
2007,DODGE,CHAR R/T,RED,A,4X2,SR,129825,3900.0
2014,DODGE,DART SXT,GRAY,A,4X2,SR,97456,6000.0
2015,DODGE,DART SXT,WHITE,A,4X2,HT,97633,4000.0
2016,DODGE,DART SXT BLK,RED,A,4X2,HT,33592,9900.0
2013,DODGE,DURAN CREW,BLACK,A,AWD,SR,181041,7200.0
2019,DODGE,DURAN GT,WHITE,A,AWD,HT,11695,29200.0
2020,DODGE,DURAN GT +,SILVER,A,AWD,HT,29577,28700.0
2020,DODGE,DURAN GT +,SILVER,A,AWD,HT,14492,16200.0
2020,DODGE,DURAN GT +,SILVER,A,AWD,HT,22126,25000.0
2017,DODGE,DURAN SXT,BROWN,A,AWD,HT,33565,23000.0
2019,DODGE,DURAN SXT,GREY,A,AWD,HT,11923,26100.0
2019,DODGE,DURAN R/T,WHITE,A,AWD,SR,20868,33400.0
2020,DODGE,DURAN R/T,BLACK,A,AWD,SR,15129,37200.0
2019,DODGE,DURAN GT +,SILVER,A,4X2,HT,56170,22600.0
2006,DODGE,GRAND C SXT,GREEN,A,4X2,HT,105010,1550.0
2011,DODGE,GRAND C CREW,BLACK,A,4X2,HT,136202,2700.0
2019,DODGE,GRAND C GT,SILVER,A,4X2,HT,52558,13000.0
2017,DODGE,GRAND C SE,WHITE,A,4X2,HT,137251,5400.0
2018,DODGE,GRAND C SE,GREY,A,4X2,HT,88409,10300.0
2014,DODGE,GRAND C SXT,TAN,A,4X2,HT,93881,7800.0
2019,DODGE,GRAND C SXT,SILVER,A,4X2,HT,49571,13500.0
2014,DODGE,GRAND SXT AN,GREY,A,4X2,HT,77081,11500.0
2018,DODGE,JOURNEY AWD,SILVER,A,AWD,HT,22912,18800.0
2018,DODGE,JOUR CROSS,WHITE,A,AWD,HT,50040,16400.0
2017,DODGE,JOUR GT,BLACK,A,AWD,SR,27862,13700.0
2018,DODGE,JOUR GT,SILVER,A,4X2,SR,24838,17000.0
2017,DODGE,JOUR SE,SILVER,A,4X2,HT,47534,11800.0
2014,DODGE,JOUR SXT,BLUE,A,4X2,HT,65595,6700.0
2004,DODGE,SPRINTER,SILVER,A,4X2,HT,246766,550.0
2017,FORD,C-MAX SE HY,GREY,A,4X2,HT,19757,12600.0
2018,FORD,ECOSPORT SE,BLACK,A,4X2,SR,20877,12000.0
2019,FORD,ECOSPORT TTN,GREY,A,4X2,SR,35534,14200.0
2014,FORD,EDGE SE,BLACK,A,AWD,HT,84718,11700.0
2017,FORD,EDGE SE,WHITE,A,AWD,HT,35912,17800.0
2014,FORD,EDGE SEL,RED,A,AWD,PN,71870,12500.0
2015,FORD,EDGE SEL,GREY,A,AWD,SR,142971,10100.0
2017,FORD,EDGE SEL,RED,A,AWD,PN,16476,22400.0
2017,FORD,EDGE SEL,RED,A,AWD,HT,15214,22100.0
2012,FORD,EDGE LTD,BLACK,A,AWD,PN,132968,6600.0
2010,FORD,EDGE SEL,GREY,A,4X2,HT,113440,4700.0
2018,FORD,EDGE SE,BLACK,A,4X2,HT,18773,18500.0
2012,FORD,EDGE SEL,WHITE,A,4X2,HT,80003,10000.0
2008,FORD,ESCAP XLT,GREEN,A,4X2,SR,111281,2600.0
2017,FORD,ESCAP S,BLACK,A,4X2,HT,131765,5700.0
2016,FORD,ESCAP SE,GREY,A,4X2,PN,56243,12000.0
2017,FORD,ESCAP SE,WHITE,A,4X2,HT,24881,15100.0
2017,FORD,ESCAP SE,WHITE,A,4X2,HT,71271,7800.0
2017,FORD,ESCAP SE,BLACK,A,4X2,HT,74855,12000.0
2017,FORD,ESCAP SE,WHITE,A,4X2,HT,32966,11000.0
2017,FORD,ESCAP SE,GRAY,A,4X2,HT,42126,14400.0
2017,FORD,ESCAP SE,GOLD,A,4X2,HT,20039,14100.0
2018,FORD,ESCAP SE,GREY,A,4X2,HT,64216,11900.0
2018,FORD,ESCAP SE,RED,A,4X2,HT,49476,12600.0
2019,FORD,ESCAP SE,BLUE,A,4X2,HT,2394,18700.0
2017,FORD,ESCAP TTN,GREY,A,4X2,HT,34023,16600.0
2017,FORD,ESCAP TTN,BLACK,A,4X2,PN,30561,17200.0
2011,FORD,ESCAP XLT,BLUE,A,4X2,SR,148730,1500.0
2012,FORD,ESCAPE LTD,BLACK,A,4X2,HT,127963,4200.0
2012,FORD,ESCAPE XLT 2,BLUE,A,4X2,HT,135048,2200.0
2010,FORD,ESCAP LTD,BLUE,A,4X4,SR,118055,2500.0
2014,FORD,ESCAP SE,ORANGE,A,4X4,HT,90028,9700.0
2016,FORD,ESCAP SE,RED,A,4X4,HT,92591,11100.0
2016,FORD,ESCAP SE,SILVER,A,4X4,HT,68493,12200.0
2017,FORD,ESCAP SE,BLACK,A,4X4,HT,82215,12100.0
2017,FORD,ESCAP SE,GREY,A,4X4,HT,84632,11800.0
2017,FORD,ESCAP SE,BLACK,A,4X4,HT,62141,11700.0
2017,FORD,ESCAP SE,GREY,A,4X4,SR,41541,10100.0
2017,FORD,ESCAP SE,RED,A,4X4,HT,39544,14100.0
2017,FORD,ESCAP SE,BLUE,A,4X4,SR,56345,14000.0
2017,FORD,ESCAP SE,BLACK,A,4X4,PN,30194,14500.0
2017,FORD,ESCAP SE,RED,A,4X4,HT,54571,13100.0
2017,FORD,ESCAP SE,SILVER,A,4X4,HT,37496,15500.0
2017,FORD,ESCAP SE,BLUE,A,4X4,HT,5802,18000.0
2017,FORD,ESCAP SE,SILVER,A,4X4,HT,29796,13800.0
2017,FORD,ESCAP SE,GOLD,A,4X4,HT,3915,17000.0
2017,FORD,ESCAP SE,BLACK,A,4X4,HT,25805,14700.0
2017,FORD,ESCAP SE,GREY,A,4X4,HT,40924,12900.0
2017,FORD,ESCAP SE,GREY,A,4X4,HT,43324,13600.0
2019,FORD,ESCAP SE,BLACK,A,4X4,HT,29901,17100.0
2018,FORD,ESCAP SEL,BLUE,A,4X4,PN,21433,18000.0
2015,FORD,ESCAP TTN,BLACK,A,4X4,PN,72022,12300.0
2017,FORD,ESCAP TTN,TAN,A,4X4,PN,25756,19000.0
2017,FORD,ESCAP TTN,BLUE,A,4X4,HT,35456,16200.0
2017,FORD,ESCAP TTN,GREY,A,4X4,HT,16226,18600.0
2017,FORD,ESCAP TTN,GOLD,A,4X4,PN,44664,17500.0
2017,FORD,ESCAP TTN,GREY,A,4X4,SR,41731,17100.0
2017,FORD,ESCAP TTN,SILVER,A,4X4,SR,22459,18700.0
2017,FORD,ESCAP TTN,BLUE,A,4X4,PN,29285,18900.0
2019,FORD,EXPE XLT,BLACK,A,4X4,HT,26861,39100.0
2019,FORD,EXPE XLT,WHITE,A,4X4,HT,23557,39500.0
2013,FORD,EXPLORER,WHITE,A,4X2,HT,97966,8900.0
2013,FORD,EXPLORER LTD,SILVER,A,4X2,SR,100085,8200.0
2017,FORD,EXPL LTD,GOLD,A,4X2,HT,34916,24600.0
2013,FORD,EXPLORER XLT,BLACK,A,4X2,HT,203942,6300.0
2014,FORD,EXPL,BLACK,A,4X4,HT,110156,9600.0
2014,FORD,EXPL,SILVER,A,4X4,HT,69397,13100.0
2017,FORD,EXPL,WHITE,A,4X4,HT,41941,21500.0
2015,FORD,EXPL LTD,BLACK,A,4X4,HT,126134,14600.0
2016,FORD,EXPL LTD,BROWN,A,4X4,HT,143185,12800.0
2017,FORD,EXPL SPT,SILVER,A,4X4,PN,53074,26200.0
2012,FORD,EXPLORER XLT,BLUE,A,4X4,HT,154435,7900.0
2014,FORD,EXPL XLT,SILVER,A,4X4,HT,164923,8700.0
